1,2318,Shelf 53 FOUP confirmed Sensor 2,Shelf 53 FOUP confirmed Sensor 2,IN
1,2411,Shelf 61 FOUP confirmed Sensor 1,Shelf 61 FOUP confirmed Sensor 1,IN
1,2412,Shelf 61 FOUP confirmed Sensor 2,Shelf 61 FOUP confirmed Sensor 2,IN
1,2413,Shelf 62 FOUP confirmed Sensor 1,Shelf 62 FOUP confirmed Sensor 1,IN
1,2414,Shelf 62 FOUP confirmed Sensor 2,Shelf 62 FOUP confirmed Sensor 2,IN
1,2415,Shelf 63 FOUP confirmed Sensor 1,Shelf 63 FOUP confirmed Sensor 1,IN
1,2416,Shelf 63 FOUP confirmed Sensor 2,Shelf 63 FOUP confirmed Sensor 2,IN
1,2511,ELPT1 Shutter Open,ELPT1 Shutter Open,IN
1,2512,ELPT1 Shutter Close,ELPT1 Shutter Close,IN
1,2513,ELPT2 Shutter Open,ELPT2 Shutter Open,IN
1,2514,ELPT2 Shutter Close,ELPT2 Shutter Close,IN
1,2515,Light Curtain detector,Light Curtain detector,IN
1,2611,ILPT1 FOUP Slider Forward ,ILPT1 FOUP Slider Forward ,IN
1,2612,ILPT1 FOUP Slider Backward ,ILPT1 FOUP Slider Backward ,IN
1,2613,ILPT1 FOUP Clamp ,ILPT1 FOUP Clamp ,IN
1,2614,ILPT1 FOUP Unclamp ,ILPT1 FOUP Unclamp ,IN
1,2615,ILPT1 Mapping bar forward ,ILPT1 Mapping bar forward ,IN
1,2616,ILPT1 Mappingbar backward ,ILPT1 Mappingbar backward ,IN
1,2617,ILPT1 Wafer Protrusion Detect ,ILPT1 Wafer Protrusion Detect ,IN
1,2711,ILPT1 Door Lock (vertical),ILPT1 Door Lock (vertical),IN
1,2712,ILPT1 Door unlock (horizontal),ILPT1 Door unlock (horizontal),IN
1,2713,ILPT1 Door Open backward,ILPT1 Door Open backward,IN
1,2714,ILPT1 Door Open forward,ILPT1 Door Open forward,IN
1,2811,ILPT2 FOUP Slider Forward ,ILPT2 FOUP Slider Forward ,IN
1,2812,ILPT2 FOUP Slider Backward ,ILPT2 FOUP Slider Backward ,IN
1,2813,ILPT2 FOUP Clamp ,ILPT2 FOUP Clamp ,IN
1,2814,ILPT2 FOUP Unclamp ,ILPT2 FOUP Unclamp ,IN
1,2815,ILPT2 Mapping bar forward ,ILPT2 Mapping bar forward ,IN
1,2816,ILPT2 Mappingbar backward ,ILPT2 Mappingbar backward ,IN
